17:15:36.087 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\TimeIndicator.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\TimelineClipGroup.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Trim\ITrimItemMode.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Trim\TrimItemModeMix.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Trim\TrimItemModeReplace.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Trim\TrimItemModeRipple.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Trim.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\EditModeGUIUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\EditModeMixUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\EditModeReplaceUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\EditModeRippleUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\EditModeUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\ManipulatorsUtils.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils\PlacementValidity.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators\Utils.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Manipulators.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\MenuPriority.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Playables\ControlPlayableInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Playables.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Properties\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Properties.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording\AnimationTrackRecorder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording\TimelineRecording.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording\TimelineRecordingContextualResponder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording\TimelineRecording_Monobehaviour.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording\TimelineRecording_PlayableAsset.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording\TrackAssetRecordingExtensions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Recording.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Shortcuts.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalAssetInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalEmitterEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalEmitterInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalEventDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalManager.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalReceiverHeader.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalReceiverInspector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\SignalUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\Styles.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\TreeView\SignalListFactory.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\TreeView\SignalReceiverItem.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\TreeView\SignalReceiverTreeView.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals\TreeView.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Signals.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State\ISequenceState.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State\PlayRange.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State\SequenceHierarchy.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State\SequencePath.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State\SequenceState.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State\WindowState.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\State.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Extensions\common.uss.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Extensions\dark.uss.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Extensions\light.uss.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Extensions.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineActivation.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineAutokey.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineAutokey@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineAutokey_active.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineAutokey_active@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineContinue.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineDisabledBackground.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineEndPlayback.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineHold.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineIconClipIn.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineIconClipOut.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineInfiniteTrackNoShadow.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineKeyframe.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineLoop.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineMarkerItem.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineMarkerItemCollapsed.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineMarkerItemSelected.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelinePingPong.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelinePlayRange.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineSignalCollapsed.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineSignalSelected.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineStartPlayback.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin\TimelineTimeCursor.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\DarkSkin.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineCollapseMarkerButtonDisabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineCollapseMarkerButtonEnabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineDigIn.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineEditModeMixOFF.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineEditModeMixON.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineEditModeReplaceOFF.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineEditModeReplaceON.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineEditModeRippleOFF.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineEditModeRippleON.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineHeaderMarkerIcon.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineSelector.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TimelineSignal.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackAvatarButtonDisabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackAvatarButtonDisabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackAvatarButtonEnabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackAvatarButtonEnabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackCurvesButtonDisabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackCurvesButtonDisabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackCurvesButtonEnabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackCurvesButtonEnabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackLockButtonDisabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackLockButtonDisabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackLockButtonEnabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackLockButtonEnabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackMarkerButtonDisabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackMarkerButtonDisabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackMarkerButtonEnabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackMarkerButtonEnabled@2x.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:15:48.256 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\Images\Icons\d_TrackMuteButtonDisabled.png.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
