17:31:48.247 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Playables\TimeControlPlayable.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Playables\TimeNotificationBehaviour.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Playables.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Properties\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Properties.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Scripting\PlayableTrack.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Scripting.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Timeline.deprecated.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.910 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\TimelineAsset.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\TimelineAsset_CreateRemove.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\TimelineAttributes.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\TimelineClip.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\TimelinePlayable.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\TrackAsset.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Unity.Timeline.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\AnimationPreviewUtilities.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\AnimatorBindingCache.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\Extrapolation.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\FrameRate.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\HashUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\IPropertyCollector.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\IPropertyPreview.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\NotificationUtilities.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\TimelineClipExtensions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\TimelineCreateUtilities.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\TimelineUndo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\TimeUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities\WeightUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Utilities.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\ValidationExceptions.json.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\StyleSheets\res\HumanoidDefault.anim of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\DocCodeExamples\DocCodeExamples.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Editor\Unity.Timeline.Editor.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.911 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.timeline@1.7.4\Runtime\Unity.Timeline.asmdef of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.912 |V| UnityExternalFilesModuleProcessor| :1                 | <Finish> "FlushChanges::OnProviderChanged"  time=5ms
17:32:01.912 |V| UnityExternalFilesModuleProcessor| :1                 | Flushing 282 PSI source file changes
17:32:01.915 |V| UnityExternalFilesModuleProcessor| :1                 | <Start> "FlushChanges::OnProviderChanged" 
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 282
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\CHANGELOG.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\EventSystem\EventSystemEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\EventSystem\EventTriggerEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\EventSystem\Physics2DRaycasterEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\EventSystem\PhysicsRaycasterEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\EventSystem.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\Properties\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\Properties.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\AspectRatioFitterEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\ButtonEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\CanvasScalerEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\ContentSizeFitterEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\DropdownEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\GraphicEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\GridLayoutGroupEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\HorizontalOrVerticalLayoutGroupEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\ImageEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\InputFieldEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\InterceptedEventsPreview.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\LayoutElementEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\LayoutPropertiesPreview.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\MaskEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\MenuOptions.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PrefabLayoutRebuilder.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers\AnimationTriggersDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers\ColorBlockDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers\DropdownOptionListDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers\FontDataDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers\NavigationDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers\SpriteStateDrawer.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\PropertyDrawers.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\RawImageEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\RectMask2DEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\ScrollbarEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\ScrollRectEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\SelectableEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\SelfControllerEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\SliderEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\SpriteDrawUtility.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\TextEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI\ToggleEditor.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UI.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.915 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor\UnityEditor.UI.asmdef.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\LICENSE.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\package.json.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\README.md.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventData\AxisEventData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventData\BaseEventData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventData\PointerEventData.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventData.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventHandle.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventInterfaces.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventSystem.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventTrigger.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\EventTriggerType.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\ExecuteEvents.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\InputModules\BaseInput.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\InputModules\BaseInputModule.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\InputModules\PointerInputModule.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\InputModules\StandaloneInputModule.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\InputModules\TouchInputModule.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\InputModules.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\MoveDirection.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\RaycasterManager.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\Raycasters\BaseRaycaster.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\Raycasters\Physics2DRaycaster.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\Raycasters\PhysicsRaycaster.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\Raycasters.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\RaycastResult.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\UIBehaviour.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\UIElements\PanelEventHandler.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\UIElements\PanelRaycaster.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem\UIElements.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\EventSystem.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\Properties\AssemblyInfo.cs.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
17:32:01.916 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.ugui@1.0.0\Runtime\Properties.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
