16:23:09.891 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
18:05:26.494 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.494 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:26.494 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.494 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:26.494 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.494 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:26.495 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.495 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:26.514 |V| Client                        | ClientSocket-UnityClient-Receiver:69 | ClientSocket-UnityClient Connection was gracefully shutdown
18:05:26.514 |V| Client                        | ClientSocket-UnityClient-Receiver:69 | ClientSocket-UnityClient: Total traffic: sent 1082, received 1279
18:05:26.514 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:69 | PAUSE ('Disconnected') :: state=AsyncProcessing
18:05:26.514 |V| Client                        | ClientSocket-UnityClient-Receiver:69 | ClientSocket-UnityClient: terminated.
18:05:26.514 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
18:05:26.514 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
18:05:26.514 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
18:05:26.514 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
18:05:26.514 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
18:05:26.551 |V| AsyncCommitServiceImpl        | JetPool(S) #1:13   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_248eeb28-0dcd-4269-911d-89b350c4c375::Commit, no delay
18:05:26.551 |V| AsyncCommitServiceImpl        | JetPool(S) #6:40   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_8dacb761-1a82-4d65-910d-b165e5b0fee4::Commit, no delay
18:05:26.551 |V| AsyncCommitServiceImpl        | JetPool(S) #5:39   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_1ac4ebd4-96ae-4c16-ab35-c30762728126::Commit, no delay
18:05:26.551 |V| AsyncCommitServiceImpl        | JetPool(S) #4:38   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_05c7b557-6023-4822-a95d-f1ca46d5d245::Commit, no delay
18:05:26.551 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
18:05:26.551 |V| AsyncCommitServiceImpl        | JetPool(S) #3:15   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
18:05:26.595 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
18:05:26.595 |V| AsyncCommitServiceImpl        | :1                 | Commit for (8pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_b02b076d-cf53-4fa4-8078-484779ea22b4::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_248eeb28-0dcd-4269-911d-89b350c4c375::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_1ac4ebd4-96ae-4c16-ab35-c30762728126::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_8dacb761-1a82-4d65-910d-b165e5b0fee4::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_05c7b557-6023-4822-a95d-f1ca46d5d245::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache]
18:05:26.595 |V| PsiFiles                      | :1                 | Commit is started
18:05:26.595 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
18:05:26.595 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
18:05:26.595 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b9571817-1aa6-40c0-8fb6-0f4dbdccfd0e started
18:05:26.595 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b9571817-1aa6-40c0-8fb6-0f4dbdccfd0e::myPsiJob started
18:05:26.596 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.596 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:26.596 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
18:05:26.596 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b9571817-1aa6-40c0-8fb6-0f4dbdccfd0e::myParticipantsJob started
18:05:26.596 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b9571817-1aa6-40c0-8fb6-0f4dbdccfd0e::myPsiJob finished
18:05:26.597 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:26.598 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
18:05:26.598 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
18:05:26.598 |V| PsiFiles                      | :1                 | Sync final action
18:05:26.598 |V| PsiFiles                      | :1                 | Commit is finished
18:05:26.598 |V| PsiFiles                      | :1                 | Batch succeeded
18:05:26.598 |V| PsiFiles                      | :1                 | Nothing to start
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_b02b076d-cf53-4fa4-8078-484779ea22b4::Commit
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_248eeb28-0dcd-4269-911d-89b350c4c375::Commit
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_1ac4ebd4-96ae-4c16-ab35-c30762728126::Commit
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_8dacb761-1a82-4d65-910d-b165e5b0fee4::Commit
18:05:26.598 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_05c7b557-6023-4822-a95d-f1ca46d5d245::Commit
18:05:26.598 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
18:05:26.598 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b9571817-1aa6-40c0-8fb6-0f4dbdccfd0e::myParticipantsJob finished
18:05:26.598 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b9571817-1aa6-40c0-8fb6-0f4dbdccfd0e finished
18:05:26.661 |V| AsyncCommitServiceImpl        | JetPool(S) #2:14   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
18:05:26.704 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
18:05:26.704 |V| AsyncCommitServiceImpl        | :1                 | Commit for (3pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache]
18:05:26.704 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
18:05:26.704 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:26.704 |V| SolutionAnalysisIndicatorDefault| DaemonThread:43    | SWEA: Start analyzing changes
18:05:26.704 |V| SolutionAnalysisManager       | DaemonThread:43    | <GetFilesToAnalyze>
18:05:26.704 |V| SolutionAnalysisManager       | DaemonThread:43    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
18:05:26.704 |V| FileImages                    | DaemonThread:43    | <FileImages.ProcessDirtyFiles> count=0
18:05:26.704 |V| FileImages                    | DaemonThread:43    | <FileImages.ProcessDirtyModules> count=0
18:05:26.704 |V| FileImages                    | DaemonThread:43    | <FileImages.ProcessFileImages> 1
18:05:26.704 |V| FileImages                    | DaemonThread:43    | <FileImages.ProcessModules> 0
18:05:26.704 |V| SolutionAnalysisManager       | DaemonThread:43    | <ApplyChanges> count=3
18:05:26.704 |V| FileImages                    | DaemonThread:43    | <FileImages.ClearTouched>
18:05:26.705 |V| SolutionAnalysisManager       | DaemonThread:43    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
18:05:26.705 |V| SolutionAnalysisManager       | DaemonThread:43    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
18:05:26.705 |V| SolutionAnalysisServiceImpl   | DaemonThread:43    | Starting invisible analysis of file AdvancedColorCorrection.cs
18:05:26.705 |V| DaemonProcessBase             | DaemonThread:43    | [Daemon] Daemon process 36363769 started on file d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/d:AdvancedColorCorrection/f:AdvancedColorCorrection.cs, kind = SOLUTION_ANALYSIS
18:05:26.822 |V| DaemonProcessBase             | DaemonThread:43    | [Daemon] Daemon process 36363769 finished on file d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/d:AdvancedColorCorrection/f:AdvancedColorCorrection.cs 
18:05:26.822 |V| SolutionAnalysisServiceImpl   | DaemonThread:43    | Finished analysis of file: d8b54185-4941-d71c-e73d-d5e276389fd2(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Code/d:AdvancedColorCorrection/f:AdvancedColorCorrection.cs
18:05:26.822 |V| SolutionAnalysisConfiguration | DaemonThread:43    | Completed = True
18:05:26.822 |V| SolutionAnalysisManager       | DaemonThread:43    | <Measured> "SWEA.FullCycle"  time=118ms
18:05:26.822 |V| SolutionAnalysisIndicatorDefault| DaemonThread:43    | SWEA: Analyzing files completed
18:05:28.490 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:16 | No solution or project changes detected
18:05:28.490 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity async at status FINISHED
18:05:28.490 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity finished with not-null action
18:05:28.490 |V| ExternalChangeProcessor       | :1                 | Activity start
18:05:28.490 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 54541
18:05:28.490 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
18:05:28.491 |V| Client                        | ClientSocket-UnityClient-Receiver:28 | ClientSocket-UnityClient : started
18:05:28.491 |V| Client                        | ClientSocket-UnityClient-Receiver:28 | ClientSocket-UnityClient: connecting to 127.0.0.1:54541.
18:05:28.491 |V| Client                        | ClientSocket-UnityClient-Receiver:28 | ClientSocket-UnityClient : connected
18:05:28.491 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:28 | RESUME :: state=AsyncProcessing
18:05:28.491 |I| UnityProtocolControllerFixed  | :1                 | WireConnected.
18:05:28.498 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
18:05:30.497 |V| FileSystemTrackerImpl         | :76                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\ShaderCache.db-journal' because file or folder exists
18:05:30.506 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:16 | No solution or project changes detected
18:05:30.506 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity async at status FINISHED
18:05:30.506 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity finished with not-null action
18:05:30.506 |V| ExternalChangeProcessor       | :1                 | Activity start
18:05:30.507 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
18:05:32.518 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:16 | No solution or project changes detected
18:05:32.518 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity async at status FINISHED
18:05:32.518 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity finished with not-null action
18:05:32.518 |V| ExternalChangeProcessor       | :1                 | Activity start
18:05:32.518 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
18:05:32.518 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
18:05:32.518 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
18:05:32.518 |V| ExternalChangeProcessor       | :1                 | Activity start
18:05:32.519 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
18:05:37.957 |V| FileSystemTrackerImpl         | :77                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\AdvancedColorCorrection\AdvancedColorCorrection.cs~RF619bab.TMP' because file or folder exists
18:05:38.524 |V| FileSystemTrackerImpl         | :67                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\Bee\TundraBuildState.state.map' because file or folder exists
18:05:38.703 |V| FileSystemTrackerImpl         | :76                | Ignore FileRemoved for 'C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Library\Bee\tundra.digestcache' because file or folder exists
18:05:38.886 |V| Client                        | ClientSocket-UnityClient-Receiver:28 | ClientSocket-UnityClient Connection was gracefully shutdown
18:05:38.886 |V| Client                        | ClientSocket-UnityClient-Receiver:28 | ClientSocket-UnityClient: Total traffic: sent 1082, received 1279
18:05:38.886 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:28 | PAUSE ('Disconnected') :: state=AsyncProcessing
18:05:38.886 |V| Client                        | ClientSocket-UnityClient-Receiver:28 | ClientSocket-UnityClient: terminated.
18:05:38.886 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
18:05:38.886 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
18:05:38.886 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
18:05:38.886 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
18:05:38.886 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
18:05:39.959 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:16 | No solution or project changes detected
18:05:39.959 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity async at status FINISHED
18:05:39.959 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:16 | SpawnProcessExternalChangeActivity finished with not-null action
18:05:39.959 |V| ExternalChangeProcessor       | :1                 | Activity start
18:05:39.959 |V| ExternalChangeProcessor       | :1                 | OnActivityInterrupted
18:05:39.959 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity async at status FINISHED
18:05:39.959 |V| ExternalChangeProcessor       | :1                 | SpawnProcessExternalChangeActivity finished with not-null action
18:05:39.959 |V| ExternalChangeProcessor       | :1                 | Activity start
18:05:39.960 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Code\AdvancedColorCorrection\AdvancedColorCorrection.cs, delta:OldPath:C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\AdvancedColorCorrection\3uprnyym.s32~ NewPath:C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\AdvancedColorCorrection\AdvancedColorCorrection.cs ChangeType:RENAMED
18:05:39.961 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
18:05:39.961 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.961 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.961 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
18:05:39.961 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Code\AdvancedColorCorrection\AdvancedColorCorrection.cs of type PsiProjectFile ShouldBuildCaches True
18:05:39.962 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.962 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.962 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.962 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.962 |V| RiderDocumentManagerDocumentFactory| :1                 | ApplyEXTERNALDocumentChange timestamp: 14. Handler: RiderFileSystemDocumentHandler. Moniker: C:\Users\Jakov\Documents\Git\ZavrsniRad_PostProcessing\ZavrsniRad_PostProcessing\Assets\Code\AdvancedColorCorrection\AdvancedColorCorrection.cs
18:05:39.963 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
18:05:39.964 |V| AsyncCommitServiceImpl        | CacheJobService:42 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.964 |V| AsyncCommitServiceImpl        | CacheJobService:42 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.964 |V| AsyncCommitServiceImpl        | CacheJobService:42 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_4a815cef-e2e3-454e-9e05-976d044c568e::Commit, no delay
18:05:39.967 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.967 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.967 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.967 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.968 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.968 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.968 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.968 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.968 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.969 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:39.969 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:39.969 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:40.028 |V| AsyncCommitServiceImpl        | JetPool(S) #3:15   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
18:05:40.028 |V| AsyncCommitServiceImpl        | JetPool(S) #1:13   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_4cb6080b-7676-4ca4-932e-af138c5bf07e::Commit, no delay
18:05:40.028 |V| AsyncCommitServiceImpl        | JetPool(S) #4:38   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_9c452054-f97d-49c1-8190-ab249694a02d::Commit, no delay
18:05:40.028 |V| AsyncCommitServiceImpl        | JetPool(S) #6:40   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_1521ef95-efec-4932-b86d-b74beccd9c04::Commit, no delay
18:05:40.028 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
18:05:40.028 |V| AsyncCommitServiceImpl        | JetPool(S) #5:39   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_0ade51fb-9db9-4e0f-ad55-89cdad75cf33::Commit, no delay
18:05:40.078 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
18:05:40.078 |V| AsyncCommitServiceImpl        | :1                 | Commit for (8pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_4a815cef-e2e3-454e-9e05-976d044c568e::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_4cb6080b-7676-4ca4-932e-af138c5bf07e::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_9c452054-f97d-49c1-8190-ab249694a02d::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_1521ef95-efec-4932-b86d-b74beccd9c04::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_0ade51fb-9db9-4e0f-ad55-89cdad75cf33::Commit]
18:05:40.078 |V| PsiFiles                      | :1                 | Commit is started
18:05:40.078 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
18:05:40.078 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
18:05:40.078 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::11204631-66f0-4e1e-beae-fd9cbe84c04e started
18:05:40.078 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::11204631-66f0-4e1e-beae-fd9cbe84c04e::myPsiJob started
18:05:40.079 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:40.079 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:40.080 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
18:05:40.080 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::11204631-66f0-4e1e-beae-fd9cbe84c04e::myParticipantsJob started
18:05:40.080 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::11204631-66f0-4e1e-beae-fd9cbe84c04e::myPsiJob finished
18:05:40.081 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
18:05:40.081 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:05:40.081 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:05:40.081 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
18:05:40.081 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
18:05:40.081 |V| PsiFiles                      | :1                 | Sync final action
18:05:40.081 |V| PsiFiles                      | :1                 | Commit is finished
18:05:40.081 |V| PsiFiles                      | :1                 | Batch succeeded
18:05:40.081 |V| PsiFiles                      | :1                 | Nothing to start
18:05:40.081 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
18:05:40.081 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_4a815cef-e2e3-454e-9e05-976d044c568e::Commit
18:05:40.082 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_4cb6080b-7676-4ca4-932e-af138c5bf07e::Commit
18:05:40.082 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_9c452054-f97d-49c1-8190-ab249694a02d::Commit
18:05:40.082 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiGroupDeclarationsProvider_1521ef95-efec-4932-b86d-b74beccd9c04::Commit
18:05:40.082 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_0ade51fb-9db9-4e0f-ad55-89cdad75cf33::Commit
18:05:40.082 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
18:05:40.082 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::11204631-66f0-4e1e-beae-fd9cbe84c04e::myParticipantsJob finished
18:05:40.082 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::11204631-66f0-4e1e-beae-fd9cbe84c04e finished
18:05:40.136 |V| AsyncCommitServiceImpl        | JetPool(S) #2:14   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, no delay
18:05:40.188 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
